lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84820878482964,2022,Xhekaj-Guhle,MTL,pairing,5on5,21,770.0,169.0,0.47,0.6,0.53,7.48,0.47,0.43,1.59,0.28,3.94,3.29,0.47,0.47,0.47,10.0,0.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,9.0,2.0,7.0,0.0,9.0,3.0,3.0,8.0,2.0,0.0,0.28,0.2,0.0,1.0,0.0,0.0,15.24,10.0,9.99,2.0,0.09,0.0,0.0,0.56,0.55,0.55,6.78,0.53,0.48,1.5,0.2,3.79,2.51,0.52,0.54,0.53,7.0,2.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,6.0,8.0,1.0,5.0,2.0,4.0,0.0,3.0,7.0,1.0,1.0,0.19,0.13,0.21,1.0,0.0,0.0,10.06,9.0,9.05,2.0,0.1,0.0,0.0,0.63,0.64,0.63
847399484784958482740,2022,Johnston-Benn-Gurianov,DAL,line,5on5,19,4644.0,154.0,0.41,0.45,0.4,33.95,2.65,2.01,8.82,1.22,18.49,13.8,2.6,2.76,2.72,28.0,19.0,26.0,73.0,1.0,4.0,0.0,3.0,2.0,15.0,22.0,27.0,46.0,7.0,14.0,42.0,18.0,11.0,19.0,36.0,10.0,1.0,1.16,1.29,0.2,1.0,0.0,0.0,76.2,47.0,48.96,11.0,0.41,0.4,0.4,2.67,2.8,2.77,50.37,3.79,3.32,12.33,1.66,28.57,21.31,3.75,3.68,3.64,45.0,26.0,18.0,89.0,1.0,4.0,0.0,12.0,2.0,27.0,25.0,44.0,70.0,1.0,2.0,40.0,25.0,9.0,13.0,56.0,11.0,4.0,1.58,1.33,0.89,0.0,1.0,0.0,86.42,71.0,69.3,7.0,0.68,0.58,0.58,3.9,3.79,3.76
84770348477369,2022,Megna-Soucy,SEA,pairing,5on5,2,942.0,10.0,0.34,0.54,0.52,7.62,0.43,0.48,1.6,0.26,4.53,3.7,0.43,0.42,0.42,8.0,3.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,8.0,11.0,2.0,7.0,2.0,10.0,0.0,2.0,10.0,1.0,0.0,0.33,0.1,0.0,0.0,0.0,0.0,12.15,11.0,10.67,2.0,0.1,0.0,0.0,0.53,0.52,0.52,7.61,0.82,0.6,1.62,0.23,3.79,2.94,0.8,0.85,0.83,7.0,3.0,1.0,11.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,5.0,8.0,3.0,9.0,3.0,12.0,1.0,3.0,6.0,2.0,2.0,0.17,0.24,0.41,1.0,0.0,1.0,12.35,10.0,10.49,3.0,0.13,0.0,0.0,0.95,0.98,0.95
84757648476449,2022,Fowler-Harrington,ANA,pairing,5on5,16,14647.0,22.0,0.38,0.39,0.38,94.37,8.22,6.37,22.52,3.08,51.52,38.29,7.89,7.93,7.63,96.0,34.0,50.0,180.0,11.0,8.0,1.0,23.0,1.0,44.0,43.0,85.0,119.0,9.0,21.0,133.0,35.0,22.0,34.0,94.0,29.0,7.0,2.73,3.6,1.89,6.0,4.0,1.0,173.14,130.0,126.16,19.0,1.32,1.6,1.6,7.94,7.69,7.52,156.9,13.28,10.83,37.25,5.05,85.49,64.11,12.86,13.59,13.17,160.0,56.0,69.0,285.0,12.0,17.0,1.0,26.0,5.0,74.0,82.0,148.0,204.0,10.0,23.0,128.0,54.0,27.0,35.0,158.0,49.0,9.0,4.63,6.18,2.47,8.0,4.0,0.0,294.46,216.0,222.53,14.0,2.24,3.01,3.01,12.5,12.83,12.59
847637484796718480762,2022,Robinson-Kuraly-Olivier,CBJ,line,5on5,44,22990.0,138.0,0.46,0.44,0.45,186.9,17.5,13.25,47.12,6.38,101.37,72.38,16.45,17.36,16.32,189.0,69.0,79.0,337.0,13.0,31.0,1.0,42.0,6.0,95.0,71.0,176.0,245.0,40.0,104.0,226.0,308.0,39.0,31.0,186.0,49.0,23.0,5.24,6.09,6.17,3.0,8.0,2.0,331.16,258.0,254.31,22.0,2.76,5.53,5.53,14.74,14.55,14.18,227.8,20.17,15.64,57.46,7.57,123.44,88.73,19.27,20.47,19.56,227.0,86.0,119.0,432.0,16.0,26.0,2.0,53.0,7.0,111.0,100.0,211.0,297.0,23.0,70.0,238.0,139.0,35.0,35.0,235.0,55.0,23.0,6.7,7.17,6.31,9.0,6.0,1.0,443.58,313.0,318.84,21.0,3.26,5.51,5.71,17.72,18.03,17.61
84799848481056,2022,Stastney-Foote,NSH,pairing,5on5,8,3711.0,34.0,0.38,0.37,0.4,23.54,2.18,1.52,5.51,0.74,12.52,9.53,2.12,2.21,2.15,21.0,11.0,5.0,37.0,4.0,2.0,1.0,4.0,1.0,10.0,11.0,17.0,28.0,3.0,6.0,17.0,19.0,6.0,8.0,22.0,7.0,3.0,0.53,0.87,0.79,2.0,1.0,1.0,37.37,32.0,32.37,5.0,0.32,0.56,0.79,1.71,1.72,1.71,34.72,3.61,2.27,8.47,1.18,19.04,14.43,3.5,3.62,3.51,29.0,20.0,15.0,64.0,1.0,4.0,0.0,8.0,3.0,13.0,20.0,28.0,48.0,5.0,10.0,18.0,25.0,10.0,5.0,36.0,8.0,5.0,1.11,0.95,1.55,1.0,0.0,0.0,64.11,49.0,49.2,4.0,0.47,1.29,1.29,2.79,2.81,2.73
84774958482176,2022,Kaiser-Jones,CHI,pairing,5on5,9,1478.0,64.0,0.35,0.59,0.58,15.14,0.72,0.81,3.9,0.49,8.78,6.3,0.71,0.71,0.7,18.0,3.0,6.0,27.0,0.0,1.0,0.0,5.0,0.0,4.0,11.0,18.0,21.0,0.0,0.0,8.0,4.0,1.0,2.0,19.0,2.0,0.0,0.48,0.24,0.0,0.0,0.0,0.0,25.39,21.0,20.27,1.0,0.16,0.1,0.1,0.78,0.77,0.77,11.68,1.32,0.83,2.46,0.34,5.6,4.44,1.28,1.32,1.29,14.0,1.0,4.0,19.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,11.0,12.0,0.0,0.0,8.0,14.0,3.0,5.0,10.0,3.0,2.0,0.37,0.3,0.65,2.0,0.0,1.0,19.96,15.0,15.48,1.0,0.17,0.65,0.65,0.84,0.87,0.85
847855084800788480833,2022,Panarin-Chytil-Kravtsov,NYR,line,5on5,6,792.0,60.0,0.41,0.62,0.55,8.9,0.68,0.51,1.98,0.27,4.71,3.85,0.68,0.67,0.67,5.0,7.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,11.0,2.0,6.0,2.0,3.0,1.0,5.0,9.0,3.0,0.0,0.34,0.34,0.0,1.0,0.0,0.0,15.99,12.0,12.12,2.0,0.11,0.0,0.0,0.79,0.78,0.78,7.49,1.0,0.54,1.73,0.24,3.72,2.76,0.83,1.01,0.84,7.0,3.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,7.0,10.0,0.0,0.0,6.0,6.0,2.0,2.0,7.0,2.0,1.0,0.32,0.34,0.35,0.0,0.0,0.0,9.92,10.0,9.84,2.0,0.12,0.35,0.35,0.77,0.78,0.72
84751978479984,2022,Barrie-Foote,NSH,pairing,5on5,10,829.0,84.0,0.55,0.46,0.5,6.89,0.75,0.55,1.39,0.19,3.47,2.63,0.75,0.74,0.73,7.0,2.0,3.0,12.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,5.0,7.0,0.0,0.0,5.0,4.0,4.0,2.0,6.0,2.0,1.0,0.28,0.27,0.2,1.0,1.0,0.0,11.87,9.0,8.87,0.0,0.12,0.0,0.0,0.87,0.85,0.85,6.42,0.62,0.47,1.45,0.21,3.72,2.53,0.61,0.62,0.62,5.0,4.0,5.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,5.0,9.0,0.0,0.0,1.0,6.0,1.0,3.0,5.0,3.0,1.0,0.1,0.29,0.23,0.0,0.0,0.0,13.8,9.0,9.04,1.0,0.1,0.0,0.0,0.71,0.72,0.71
84799828480873,2022,Sandin-Timmins,TOR,pairing,5on5,13,3820.0,80.0,0.51,0.59,0.57,40.24,4.02,2.75,9.28,1.22,21.34,15.38,3.88,4.06,3.91,37.0,17.0,18.0,72.0,5.0,2.0,1.0,5.0,0.0,18.0,24.0,32.0,49.0,5.0,10.0,26.0,36.0,10.0,8.0,35.0,15.0,4.0,1.09,1.91,1.01,3.0,1.0,1.0,73.26,54.0,54.72,6.0,0.57,0.5,0.5,4.09,4.1,4.05,29.74,3.81,2.21,7.36,1.03,14.79,10.8,3.65,3.73,3.58,32.0,8.0,11.0,51.0,3.0,5.0,1.0,6.0,2.0,13.0,11.0,29.0,37.0,2.0,4.0,20.0,29.0,12.0,13.0,27.0,5.0,8.0,0.75,0.55,2.51,1.0,0.0,2.0,49.64,40.0,39.58,7.0,0.47,1.7,1.7,2.58,2.58,2.52
847344984815288482175,2022,Peterka-Cozens-Okposo,BUF,line,5on5,18,886.0,222.0,0.63,0.37,0.46,4.23,0.47,0.29,0.89,0.12,2.42,1.81,0.47,0.48,0.48,4.0,2.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,6.0,0.0,0.0,5.0,8.0,2.0,1.0,4.0,1.0,1.0,0.18,0.08,0.2,0.0,0.0,0.0,10.1,6.0,6.08,1.0,0.06,0.0,0.0,0.52,0.54,0.54,5.15,0.28,0.3,1.29,0.17,2.96,2.01,0.27,0.29,0.29,5.0,2.0,10.0,17.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,5.0,7.0,1.0,2.0,4.0,1.0,0.0,4.0,7.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,17.21,7.0,7.17,3.0,0.06,0.0,0.0,0.34,0.35,0.35
847798784784668479293,2022,Tanev-Donato-Sprong,SEA,line,5on5,14,5079.0,55.0,0.73,0.57,0.61,45.57,4.6,3.21,10.79,1.54,23.93,17.92,4.33,4.71,4.43,45.0,17.0,15.0,77.0,4.0,4.0,2.0,2.0,1.0,23.0,28.0,41.0,58.0,4.0,14.0,28.0,48.0,9.0,7.0,43.0,15.0,4.0,1.28,1.96,1.37,1.0,1.0,2.0,78.15,62.0,62.91,3.0,0.67,1.37,1.37,3.9,3.94,3.77,28.87,1.67,1.77,7.56,0.91,16.45,11.65,1.67,1.7,1.7,30.0,10.0,18.0,58.0,3.0,1.0,0.0,4.0,0.0,17.0,15.0,27.0,37.0,7.0,20.0,36.0,37.0,10.0,12.0,33.0,7.0,0.0,0.83,0.84,0.0,1.0,2.0,0.0,56.87,40.0,39.9,8.0,0.37,0.03,0.03,2.01,2.03,2.03
847634684808938482660,2022,Gaudreau-Marchenko-Johnson,CBJ,line,5on5,6,1092.0,44.0,0.65,0.56,0.52,10.17,1.17,0.75,2.32,0.32,5.61,3.82,1.17,1.14,1.13,9.0,5.0,5.0,19.0,1.0,1.0,0.0,1.0,1.0,3.0,7.0,8.0,13.0,1.0,2.0,7.0,4.0,3.0,1.0,8.0,4.0,2.0,0.21,0.39,0.58,1.0,0.0,0.0,18.61,14.0,13.81,0.0,0.15,0.04,0.04,1.28,1.24,1.24,8.55,0.64,0.6,2.28,0.36,5.22,3.9,0.64,0.65,0.65,6.0,7.0,2.0,15.0,0.0,1.0,0.0,1.0,0.0,5.0,6.0,6.0,13.0,1.0,2.0,9.0,7.0,5.0,3.0,10.0,3.0,0.0,0.27,0.38,0.0,0.0,0.0,0.0,15.02,13.0,12.95,1.0,0.12,0.18,0.18,0.58,0.59,0.59
847517084779648478569,2022,Barbashev-Schenn-Acciari,STL,line,5on5,11,3403.0,89.0,0.55,0.54,0.57,33.17,3.55,2.61,7.65,1.09,18.35,12.74,3.42,3.5,3.37,34.0,12.0,13.0,59.0,3.0,7.0,0.0,7.0,2.0,13.0,14.0,31.0,43.0,3.0,9.0,27.0,32.0,4.0,10.0,28.0,15.0,3.0,0.94,1.87,0.74,0.0,3.0,0.0,58.17,46.0,45.62,5.0,0.54,1.26,1.26,2.83,2.8,2.78,25.87,2.93,1.96,5.87,0.86,13.26,10.12,2.87,2.9,2.83,28.0,7.0,15.0,50.0,1.0,4.0,0.0,3.0,1.0,14.0,12.0,27.0,34.0,3.0,9.0,27.0,17.0,11.0,4.0,21.0,11.0,3.0,0.59,1.38,0.97,1.0,0.0,0.0,49.07,35.0,34.62,3.0,0.41,0.76,0.76,2.58,2.57,2.53
847745084793838480328,2022,Katchouk-Dickinson-Gust,CHI,line,5on5,2,782.0,8.0,0.57,0.57,0.57,8.12,0.62,0.55,2.03,0.3,4.64,3.86,0.6,0.62,0.6,7.0,5.0,5.0,17.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,7.0,12.0,2.0,7.0,4.0,5.0,1.0,1.0,10.0,2.0,0.0,0.32,0.3,0.0,0.0,0.0,0.0,16.12,12.0,11.51,0.0,0.11,0.1,0.1,0.63,0.63,0.61,6.54,0.47,0.41,1.47,0.21,3.78,2.67,0.47,0.47,0.46,7.0,2.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,7.0,1.0,5.0,5.0,5.0,2.0,1.0,8.0,1.0,0.0,0.36,0.11,0.0,1.0,1.0,0.0,13.68,9.0,9.26,1.0,0.08,0.0,0.0,0.55,0.55,0.54
84769798477845,2022,Gustafsson-Van Riemsdyk,WSH,pairing,5on5,56,28544.0,201.0,0.54,0.54,0.53,265.23,25.14,17.76,65.65,8.85,140.94,103.65,23.67,24.87,23.45,252.0,110.0,142.0,504.0,25.0,28.0,4.0,50.0,8.0,128.0,123.0,227.0,337.0,25.0,56.0,263.0,196.0,62.0,87.0,254.0,82.0,26.0,7.61,10.37,7.16,7.0,12.0,6.0,501.04,362.0,359.24,55.0,3.71,6.24,6.46,22.4,22.27,21.67,238.27,21.2,15.53,57.72,7.78,127.89,95.87,20.59,21.35,20.73,228.0,98.0,98.0,424.0,17.0,21.0,1.0,65.0,4.0,87.0,132.0,211.0,309.0,26.0,58.0,259.0,219.0,77.0,83.0,234.0,70.0,22.0,6.98,8.53,5.7,7.0,9.0,1.0,428.4,326.0,327.8,46.0,3.22,3.64,3.64,20.78,20.99,20.7
84745748477335,2022,Myers-Burroughs,VAN,pairing,5on5,30,6732.0,227.0,0.44,0.45,0.45,45.03,3.47,2.89,10.68,1.46,25.37,19.14,3.45,3.68,3.65,43.0,20.0,23.0,86.0,4.0,1.0,0.0,11.0,2.0,16.0,29.0,39.0,59.0,11.0,27.0,36.0,47.0,14.0,8.0,50.0,10.0,3.0,1.52,1.29,0.66,3.0,0.0,1.0,91.87,63.0,66.63,5.0,0.59,0.03,0.03,4.03,4.28,4.25,54.52,4.34,3.48,12.91,1.9,30.8,23.58,4.25,4.25,4.16,60.0,17.0,29.0,106.0,5.0,5.0,1.0,11.0,3.0,29.0,24.0,55.0,72.0,7.0,17.0,43.0,49.0,17.0,16.0,59.0,15.0,3.0,1.64,1.96,0.74,3.0,1.0,1.0,103.95,77.0,75.59,8.0,0.72,0.49,0.49,4.56,4.47,4.38
84775068478450,2022,Wotherspoon-Pulock,NYI,pairing,5on5,12,6908.0,38.0,0.63,0.54,0.56,63.36,6.68,4.77,15.97,2.2,33.74,23.64,6.39,6.61,6.32,61.0,26.0,21.0,108.0,4.0,10.0,1.0,15.0,0.0,33.0,25.0,57.0,83.0,1.0,2.0,54.0,52.0,14.0,13.0,59.0,20.0,8.0,1.71,2.63,2.33,2.0,1.0,1.0,109.66,87.0,87.63,3.0,1.0,1.83,1.91,5.77,5.69,5.52,50.57,3.85,3.22,12.81,1.66,26.46,21.0,3.68,3.96,3.78,43.0,26.0,23.0,92.0,2.0,5.0,0.0,4.0,1.0,24.0,33.0,41.0,67.0,7.0,14.0,59.0,59.0,8.0,20.0,52.0,15.0,2.0,1.3,1.84,0.71,1.0,1.0,0.0,92.71,69.0,69.44,6.0,0.67,1.04,1.04,3.48,3.55,3.48
847646884768718478444,2022,Pearson-Miller-Boeser,VAN,line,5on5,5,1998.0,22.0,0.3,0.45,0.4,14.63,0.84,0.91,3.59,0.48,8.9,6.28,0.84,0.88,0.87,18.0,3.0,9.0,30.0,2.0,0.0,0.0,2.0,1.0,11.0,5.0,16.0,19.0,2.0,4.0,23.0,17.0,1.0,5.0,19.0,2.0,0.0,0.62,0.22,0.0,2.0,0.0,0.0,31.42,21.0,21.9,5.0,0.18,0.0,0.0,1.02,1.07,1.07,21.95,1.97,1.52,5.48,0.74,12.18,9.11,1.93,1.9,1.86,23.0,8.0,6.0,37.0,4.0,3.0,0.0,2.0,1.0,6.0,15.0,19.0,27.0,2.0,4.0,20.0,12.0,3.0,5.0,23.0,5.0,3.0,0.58,0.59,0.8,1.0,2.0,1.0,35.65,31.0,30.1,3.0,0.31,0.55,0.55,1.74,1.68,1.63
847733084774298482078,2022,Kubalik-Copp-Raymond,DET,line,5on5,19,1246.0,266.0,0.22,0.4,0.31,6.36,0.28,0.32,1.67,0.21,3.7,2.83,0.28,0.27,0.27,5.0,4.0,8.0,17.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,4.0,8.0,3.0,6.0,7.0,14.0,1.0,4.0,9.0,0.0,0.0,0.28,0.0,0.0,1.0,0.0,0.0,16.09,9.0,8.65,3.0,0.06,0.0,0.0,0.34,0.33,0.33,14.64,1.02,0.84,3.7,0.49,8.05,5.9,0.97,1.05,0.99,16.0,4.0,5.0,25.0,6.0,2.0,1.0,1.0,0.0,4.0,7.0,10.0,14.0,2.0,4.0,9.0,13.0,2.0,6.0,14.0,6.0,0.0,0.29,0.73,0.0,2.0,4.0,0.0,25.56,20.0,20.68,4.0,0.17,0.34,0.34,0.85,0.86,0.84
84793338482073,2022,Hajek-Schneider,NYR,pairing,5on5,15,8444.0,50.0,0.38,0.39,0.38,49.4,3.68,3.25,12.01,1.74,27.52,19.81,3.63,3.76,3.71,51.0,17.0,31.0,99.0,5.0,5.0,1.0,13.0,0.0,19.0,26.0,46.0,63.0,7.0,20.0,49.0,96.0,7.0,34.0,52.0,12.0,4.0,1.29,1.35,1.04,4.0,1.0,0.0,100.99,68.0,69.42,20.0,0.67,0.84,0.84,3.51,3.6,3.58,78.42,5.89,4.91,18.67,2.59,43.68,33.25,5.79,5.85,5.75,79.0,30.0,48.0,157.0,4.0,6.0,0.0,21.0,2.0,33.0,43.0,75.0,105.0,11.0,38.0,62.0,105.0,24.0,15.0,83.0,24.0,2.0,2.5,2.91,0.48,2.0,2.0,0.0,155.81,109.0,108.74,9.0,1.02,0.74,0.74,6.17,6.13,6.03
847799884799778480802,2022,Foegele-Mcleod-Yamamoto,EDM,line,5on5,18,2719.0,165.0,0.58,0.61,0.55,28.69,1.97,1.75,6.94,0.9,16.2,12.23,1.96,2.04,2.02,28.0,12.0,16.0,56.0,1.0,1.0,0.0,5.0,1.0,17.0,15.0,27.0,39.0,4.0,8.0,21.0,29.0,7.0,12.0,31.0,8.0,1.0,0.83,0.91,0.24,1.0,0.0,0.0,59.17,40.0,41.36,5.0,0.36,0.24,0.0,2.33,2.41,2.38,22.92,1.45,1.52,5.87,0.78,13.75,9.64,1.43,1.41,1.4,23.0,10.0,3.0,36.0,1.0,1.0,0.0,7.0,1.0,12.0,11.0,22.0,32.0,2.0,4.0,23.0,25.0,9.0,3.0,26.0,7.0,0.0,0.73,0.72,0.0,1.0,0.0,0.0,35.39,33.0,32.6,2.0,0.31,0.01,0.01,1.74,1.71,1.69
84759068481122,2022,Benoit-Klingberg,ANA,pairing,5on5,43,17687.0,181.0,0.36,0.43,0.42,142.16,10.88,8.85,32.95,4.44,76.55,59.33,10.59,10.54,10.27,132.0,61.0,60.0,253.0,11.0,10.0,2.0,29.0,2.0,66.0,76.0,121.0,182.0,27.0,57.0,123.0,114.0,19.0,46.0,153.0,31.0,9.0,4.45,3.71,2.72,6.0,3.0,2.0,244.62,193.0,187.57,28.0,1.82,2.5,2.5,10.2,9.94,9.8,194.49,19.71,13.7,44.75,6.27,104.22,75.35,18.97,20.4,19.61,204.0,60.0,67.0,331.0,18.0,22.0,3.0,37.0,5.0,93.0,89.0,186.0,246.0,23.0,49.0,141.0,108.0,34.0,36.0,184.0,55.0,25.0,6.02,6.96,6.74,6.0,5.0,7.0,346.05,264.0,274.03,16.0,2.85,5.23,5.23,17.33,17.82,17.47
84763128479398,2022,Girard-Manson,COL,pairing,5on5,19,4819.0,121.0,0.55,0.58,0.56,36.65,2.93,2.33,9.32,1.27,21.27,15.89,2.84,3.11,3.02,41.0,12.0,29.0,82.0,5.0,6.0,2.0,7.0,0.0,15.0,20.0,36.0,48.0,11.0,22.0,34.0,46.0,9.0,5.0,42.0,8.0,3.0,1.07,1.05,0.81,3.0,0.0,2.0,86.45,53.0,55.44,2.0,0.48,1.3,1.3,2.1,2.19,2.18,30.24,2.44,2.09,7.7,1.07,16.41,12.28,2.4,2.32,2.28,27.0,15.0,17.0,59.0,2.0,3.0,0.0,11.0,1.0,11.0,14.0,25.0,40.0,3.0,6.0,46.0,44.0,7.0,6.0,33.0,5.0,4.0,0.84,0.69,0.91,0.0,0.0,2.0,55.74,42.0,40.07,5.0,0.44,0.39,0.39,2.48,2.38,2.35
847516884799968481077,2022,Leonard-Duchene-Glass,NSH,line,5on5,3,1461.0,7.0,0.26,0.36,0.31,5.88,0.54,0.42,1.37,0.19,3.24,2.25,0.53,0.57,0.57,5.0,3.0,7.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,7.0,0.0,0.0,10.0,7.0,3.0,3.0,5.0,2.0,1.0,0.15,0.17,0.21,0.0,0.0,1.0,15.73,8.0,8.44,2.0,0.09,0.0,0.0,0.63,0.67,0.67,13.13,1.52,0.93,3.17,0.48,6.95,4.94,1.44,1.42,1.35,12.0,6.0,9.0,27.0,0.0,1.0,0.0,4.0,1.0,4.0,8.0,12.0,18.0,0.0,0.0,13.0,9.0,4.0,7.0,11.0,6.0,1.0,0.34,0.94,0.24,0.0,0.0,0.0,25.27,18.0,16.98,2.0,0.2,0.19,0.19,1.53,1.43,1.38
847169884757448476880,2022,Wilson-Kuznetsov-Oshie,WSH,line,5on5,4,1191.0,26.0,0.43,0.65,0.61,12.44,0.72,0.82,3.12,0.4,7.15,4.8,0.72,0.67,0.66,11.0,6.0,7.0,24.0,0.0,0.0,0.0,4.0,0.0,7.0,6.0,11.0,17.0,3.0,9.0,14.0,12.0,5.0,4.0,17.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,21.61,17.0,15.62,0.0,0.17,0.0,0.0,0.89,0.83,0.82,8.23,0.94,0.51,1.85,0.25,4.14,3.32,0.9,0.97,0.94,9.0,2.0,2.0,13.0,1.0,1.0,1.0,4.0,0.0,1.0,4.0,8.0,10.0,4.0,11.0,13.0,8.0,1.0,1.0,7.0,2.0,2.0,0.11,0.28,0.54,0.0,0.0,1.0,14.18,11.0,11.72,1.0,0.1,0.31,0.31,0.73,0.76,0.76
847464184746838475164,2022,Henrique-Grant-Silfverberg,ANA,line,5on5,4,918.0,37.0,0.39,0.41,0.42,5.72,0.29,0.34,1.46,0.19,3.21,2.51,0.29,0.27,0.27,7.0,1.0,3.0,11.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,7.0,8.0,0.0,0.0,14.0,7.0,0.0,0.0,7.0,1.0,0.0,0.21,0.08,0.0,0.0,0.0,0.0,10.35,8.0,7.56,0.0,0.07,0.04,0.04,0.32,0.31,0.3,7.5,0.45,0.53,1.72,0.22,4.78,3.31,0.44,0.46,0.44,6.0,5.0,5.0,16.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,5.0,10.0,0.0,0.0,10.0,4.0,1.0,1.0,9.0,2.0,0.0,0.23,0.22,0.0,0.0,1.0,0.0,16.61,11.0,11.33,1.0,0.11,0.0,0.0,0.56,0.57,0.55
84784528479458,2022,Jones-Zaitsev,CHI,pairing,5on5,15,1610.0,101.0,0.47,0.46,0.45,13.12,0.95,0.8,3.16,0.42,7.3,5.37,0.95,0.93,0.92,16.0,2.0,6.0,24.0,3.0,1.0,0.0,0.0,0.0,7.0,7.0,13.0,15.0,3.0,4.0,10.0,5.0,2.0,6.0,15.0,2.0,1.0,0.49,0.27,0.2,1.0,1.0,1.0,23.24,18.0,17.73,3.0,0.17,0.09,0.09,1.03,1.01,1.01,16.21,1.08,1.04,4.0,0.51,8.91,6.46,1.07,1.07,1.07,18.0,4.0,6.0,28.0,2.0,0.0,0.0,3.0,1.0,5.0,11.0,16.0,20.0,1.0,2.0,10.0,7.0,0.0,3.0,19.0,3.0,0.0,0.68,0.4,0.0,2.0,0.0,0.0,28.2,22.0,22.04,2.0,0.22,0.0,0.0,1.29,1.29,1.28
